longitude,latitude,name,address,city,state,zip,phone
-80.849597,35.087242,CARMEL COMMONS,7721 Pineville Matthews Rd,Charlotte,NC,28226,(704) 544-5711
-80.931408,35.088688,CAROWINDS #34129,3490 Highway 21,Fort Mill,SC,29715,(803) 547-8844
-80.868683,35.089453,PINEVILLE,8824 Pineville Matthews Rd,Charlotte,NC,28226,(704) 542-2546
-80.647553,35.049274,INDIAN TRAIL NC,6501 Monroe Road,Indian Trail,NC,28079,(704) 226-9436
-80.880371,35.107229,PAVILON,9505 South Boulevard,Charlotte,NC,28273,(704) 554-9144
-80.783372,35.097933,ARBORETUM,3315 Pineville Matthews Rd,Charlotte,NC,28226,(704) 543-8279
-80.98554,35.103649,"CHARLOTTE, NC (4",14110 Rivergate Parkway,Charlotte,NC,28273,(704) 504-2199
-80.539304,34.992952,MONROE,1101 Roosevelt Blvd,Monroe,NC,28110-2817,(704) 289-4978
-80.856999,35.115771,CHARLOTTE NC (QU,8560 Park Road,Charlotte,NC,28210,(704) 553-3738
-80.696077,35.08567,STALLINGS/OLD CH,4405 Potter Rd,Stallings,NC,28104,(704) 821-6784
-80.65188,35.076836,INDIAN TRAIL - U,303 Unionville Indian Trail Rd,Indian Trail,NC,28079,(704) 893-2899
-80.38132,34.772446,PAGELAND SC,203 S Van Lingle Mungo Boulevard,Pageland,SC,29728,(843) 672-6221
-80.876026,35.138107,CHARLOTTE NC (SO,7051 South Blvd,Charlotte,NC,28210,(704) 553-8037
-80.929879,35.143923,WHITEHALL COMMON,8038 S Tryon St,Charlotte,NC,28273,(704) 457-8477
-81.085818,35.119923,RELO-LAKE WYLIE,5262 Highway 557,Lake Wylie,SC,29710,(803) 831-0577
-79.910246,34.693562,CHERAW,500 Chesterfield Hwy,Cheraw,SC,29520,(843) 537-4090
-80.060452,34.964558,WADESBORO-ANSON,1114 Caswell St,Wadesboro,NC,28170,(704) 694-4727
-80.448385,34.983005,WINGATE,4003 Us Hwy 74 E,Wingate,NC,28174,(704) 233-1700
-79.749238,34.920816,ROCKINGHAM-3 CTY,1304 E Broad Ave Tri City,Rockingham,NC,28379,(910) 997-2689
-79.679573,34.607861,BENNETSVL-BROAD,108 Hwy 15-401 Bypass W,Bennettsville,SC,29512,(843) 479-8399
-79.469288,34.760559,LAURINBURG-MAIN,1304 S Main St,Laurinburg,NC,28352,(910) 276-8300
-79.20279,34.684384,"PEMBROKE, NC (HW",801 West Third Street,Pembroke,NC,28372,(910) 775-9105
-79.173732,34.811155,RED SPRGS/H-211,613 E 4th Ave,Red Springs,NC,28377,(910) 843-2095
-79.23599,34.97779,RAEFORD,111-A 401 Bypass,Raeford,NC,28376,(910) 904-0333
-79.111664,34.503888,FAIRMONT,500 North Walnut Street,Fairmont,NC,28340,(910) 535-4166
-79.048477,34.623038,LUMBERTON-W. 5TH,2900 W 5th St,Lumberton,NC,28358,(910) 738-3962
-79.00993,34.643405,LUMBERTON,2680 Roberts Ave,Lumberton,NC,28358,(910) 674-4512
-79.173188,35.007026,RAEFORD,4632 Fayetteville Rd,Raeford,NC,28376,(910) 857-3365
-79.001081,34.664099,LUMBERTON EXIT 2,5000 Fayetteville Rd,Lumberton,NC,28358,(910) 674-4221
-78.984467,34.809256,ST PAULS,921 W Broad St,Saint Pauls,NC,28384,(910) 241-3108
-78.608045,34.624535,ELIZABETHTOWN,402 S Poplar St,Elizabethtown,NC,28337,(910) 862-2648
-78.855315,34.929256,"GRAYS CREEK, NC",5090 Nc Highway 87 South,Fayetteville,NC,28306,(910) 485-7373
-78.817448,35.006179,FAYETTVILLE-I-95,2066 Cedar Creek Rd,Fayetteville,NC,28301,(910) 489-7796
-78.965279,34.98524,HOPE MILLS,3000 North Main Street,Hope Mills,NC,28348-1722,(910) 885-6719
-78.915493,35.003821,FAYETTEVILLE,3075 Legion Rd,Fayetteville,NC,28306,(910) 885-6828
-79.012892,34.981415,FAYETTEVILLE NC,2904 Traemoor Village Drive,Hope Mills,NC,28306,(910) 424-3315
-78.927157,35.027916,FAYETTEVIL,1903 Owen Dr,Fayetteville,NC,28309,(910) 885-5366
-78.865366,35.05269,FAYETTEVILLE-GRV,542 Grove St,Fayetteville,NC,28301,(910) 489-5396
-78.947803,35.043145,FAYETVLE/RAEFORD,4115 Raeford Rd,Fayetteville,NC,28304,(910) 885-8411
-79.006875,35.037222,FAYETTEVILLE GRM,6779 Raeford Rd,Fayetteville,NC,28303,(910) 868-9710
-79.056389,35.029109,FAYETTEVILLE NC,7770 Good Middling Drive,Fayetteville,NC,28304,(910) 864-4411
-78.966195,35.070651,SKIBO,1900 Skibo Road,Fayetteville,NC,28314-1540,(910) 864-0720
-78.940804,35.078578,FAYETV-BRAGG,3701 Bragg Blvd,Fayetteville,NC,28301,(910) 487-5252
-79.016136,35.061282,FAYETTE-REILLY,810 S Reilly Rd,Fayetteville,NC,28314,(910) 864-9631
-78.916183,35.095816,FAYETTE-PAMALEE,1942 Pamalee Dr,Fayetteville,NC,28301,(910) 822-8192
-78.983203,35.088988,SANTA FE,5009 Santa Fe Dr,Fayetteville,NC,28303,(910) 867-7419
-78.88007,35.112757,RAMSEY ST,3815 Ramsey St,Fayetteville,NC,28311-7640,(910) 488-4773
-77.976136,34.73963,WALLACE NC,5709 Nc Highway 41 South,Wallace,NC,28466,(910) 285-5064
-77.918325,34.559737,BURGAW,751 Nc Hwy 53 East,Burgaw,NC,28425,(910) 259-7977
-77.967412,34.959775,KENANSVILLE,600 S Main St,Kenansville,NC,28349,(910) 275-0046
-78.136299,34.99395,WARSAW HWY 24/40,2670 Nc Hwy 24 West,Warsaw,NC,28398,(910) 293-7305
-78.309863,34.998163,CLINTON-SE BLVD,418 Southeast Blvd,Clinton,NC,28328,(910) 592-8484
-77.775163,34.923703,BEULAVILLE,207 W Main St,Beulaville,NC,28518,(910) 298-4455
-78.351459,34.991079,WALMART PLAZA,1429 Sunset Ave,Clinton,NC,28328,(910) 592-3631
-77.379755,34.743544,LEJEUNE,1731 Lejeune Blvd,Jacksonville,NC,28540,(910) 577-1527
-77.414671,34.760782,N. 17 MARINE,900 N Marine Blvd,Jacksonville,NC,28540,(910) 346-6510
-77.445774,34.751513,S. 17 MARINE,305 South Marine Blvd,Jacksonville,NC,28540,(910) 455-1181
-77.323897,34.717068,JACKSNVL LEJEUNE,209 Freedom Way,Jacksonville,NC,28544,(910) 910-2094
-77.384474,34.768495,WESTERN,404 Western Blvd,Jacksonville,NC,28546-6816,(910) 347-3232
-77.397753,34.781802,N. WESTERN,1165 Western Blvd,Jacksonville,NC,28546,(910) 455-9073
-77.440063,34.799927,JACKSONVILLE NC,2401 Gum Branch Road,Jacksonville,NC,28540,(910) 355-0326
-77.436846,34.55044,"SNEADS FERRY, HW",930 Hwy 210,Sneads Ferry,NC,28460,(910) 327-2695
-77.140743,34.69767,SWANSBORO NC,905 W Corbett Street,Swansboro,NC,28584,(910) 325-1273
-77.548871,34.886987,RELO-RICHLANDS N,7417 Richlands Highway,Richlands,NC,28574,(910) 324-8040
-77.068302,34.688784,CAPE CARTARET,100 Manatee St,Cape Carteret,NC,28584,(252) 393-6710
-76.936975,34.909065,HAVELOCK GREENFD,511 Hwy 70 W,Havelock,NC,28532,(252) 444-2788
-76.89695,34.861043,HAVELOCK WEBB,1221 E Main St,Havelock,NC,28532,(252) 444-2608
-76.742563,34.700987,ATLANTIC BEACH,301 W Fort Macon Blvd,Atlantic Beach,NC,28512,(252) 726-3443
-76.644611,34.725358,BEAUFORT NC (LIV,1600 Live Oak Street,Beaufort,NC,28516,(252) 728-6147
-76.808229,34.738038,MOREHEAD CTY/H70,5167 Us Hwy 70 W,Morehead City,NC,28557,(252) 648-8085
-76.906872,34.896694,CHERRY PT-MARINE,100 Woodside Dr,Havelock,NC,28532,(252) 444-2269
-120.842956,35.368139,MORRO BAY,780 Quintana Rd,Morro Bay,CA,93442-1940,(805) 772-6703
-120.677356,35.262918,SAN LUIS-MADONNA,275 Madonna Rd,San Luis Obispo,CA,93401-3109,(805) 543-3550
-120.665758,35.484064,ATASCADERO-MORRO,6300 Morro Rd,Atascadero,CA,93422,(805) 466-6300
-120.62644,35.13675,HWY 101/5 CITIES,350 Five Cities Drive,Pismo Beach,CA,93449,(805) 773-3549
-120.586459,35.120764,ARROYO GRANDE,410 Grand Ave Po Box 306,Arroyo Grande,CA,93420,(805) 994-7045
-120.694834,35.590898,PASO ROBLES - HW,1859 Ramada Drive,Paso Robles,CA,93446,(805) 227-0691
-120.681836,35.61462,PASO ROBLES,186 Niblick Rd,Paso Robles,CA,93446,(805) 239-2212
-120.686405,35.642786,BLACK OAK/24TH,2715 Black Oak Dr,El Paso De Robles,CA,93446,(805) 239-2805
-119.400594,35.403215,BUTTONWILLOW-TRC,20700 Tracey Ave,Buttonwillow,CA,93206-0726,(661) 764-6488
-119.181533,35.354942,STOCKDALE-HEATH,16100 Stockdale Hwy,Bakersfield,CA,93314,(661) 230-6441
-119.278756,35.499484,LERDO HWY.,101 W Lerdo Hwy,Shafter,CA,93263,(661) 746-1638
-119.146589,35.383138,ROSEDALE HWY.,13003 Rosedale Hwy,Bakersfield,CA,93312,(661) 663-7262
-119.126702,35.349218,BAKERSFIELD - ST,11150 Stockdale Hwy,Bakersfield,CA,93311,(661) 663-7262
-119.089801,35.317618,BKRSFLD/WHITE LN,7901 White Ln,Bakersfield,CA,93313,(661) 837-1572
-119.077249,35.295749,BAKERSFIELD - PA,6707 Panama Lane,Bakersfield,CA,93313,(661) 835-8502
-119.093022,35.402082,COFFEE & HAGEMAN,4601 Coffee Rd,Bakersfield,CA,93312,(661) 587-7284
-119.061551,35.354842,STOCKDALE & CALI,5410 Stockdale Hwy,Bakersfield,CA,93309,(661) 325-2263
-119.05363,35.339931,BAKER-MING,4600 Ming Ave,Bakersfield,CA,93309-4822,(661) 833-8706
-119.039689,35.296432,PANAMA LANE,3360 Panama Ln,Bakersfield,CA,93313,(661) 827-1310
-119.078925,35.440858,BAKERSFIELD - 65,35102 Merle Haggard Drive,Bakersfield,CA,93308,(661) 393-7402
-119.060917,35.411886,BAKERSFIELD - OL,5363 Olive Drive,Bakersfield,CA,93308,(661) 392-1201
-119.042917,35.367118,BAKER-REAL ROAD,1000 Real Rd,Bakersfield,CA,93309-1006,(661) 324-0557
-119.033245,35.317215,BAKER-WHITE LANE,2701 White Ln,Bakersfield,CA,93304-6815,(661) 834-8560
-119.349737,35.602008,WASCO/PASO ROBLE,2100 Hwy 46,Wasco,CA,93280,(661) 758-8616
-119.020629,35.295317,BAKERSFIELD - PA,1607 Panama Lane,Bakersfield,CA,93307,(661) 833-3866
-119.019672,35.35355,BAKERSFIELD - CH,11 S Chester Ave,Bakersfield,CA,93304,(661) 336-0372
-119.02309,35.380624,BAKER-F STREET,2310 F St,Bakersfield,CA,93301,(661) 327-1720
-119.021431,35.408303,CHESTER-OILDALE,225 N Chester Ave,Bakersfield,CA,93308,(661) 393-1595
-119.002498,35.375579,BAKER-UNION,1812 N Union Ave,Bakersfield,CA,93305-5651,(661) 323-1115
-118.967193,35.397187,COLUMB/MT. VERN,2699 Mount Vernon Ave,Bakersfield,CA,93306,(661) 871-8121
-118.960843,35.391518,BAKERSFIELD,2601 FASHION PL (Walmart),Bakersfield,CA,93306,(661) 871-3635
-118.950297,35.375542,NILES/OSWELL,3037 Niles St,Bakersfield,CA,93306,(661) 327-7017
-119.660646,35.615472,LOST HILLS,14802 Powers St,Lost Hills,CA,93249,(661) 797-2111
-118.914827,35.261423,LAMONT,10320 Main St,Lamont,CA,93241,(661) 845-3529
-119.228132,35.674094,MCFARLAND,101 W Sherwood Avenue,Mcfarland,CA,93250,(661) 792-9049
-118.914759,35.354711,BAKERSFIELD - WE,356 Weedpatch Hwy,Bakersfield,CA,93307,(661) 364-0430
-118.832948,35.209422,ARVIN,798 Bear Mountain Blvd,Arvin,CA,93203,(661) 854-7512
-118.469591,35.124584,TEHACHAPI,795 Tucker Rd,Tehachapi,CA,93561,(661) 822-0948
-118.408263,35.125999,TEHACHAPI LOVES,2000 E Tehachapi Blvd,Tehachapi,CA,93561,(661) 823-8300
-117.669266,35.62426,RIDGECREST-LAKE,150 N China Lake Blvd,Ridgecrest,CA,93555,(442) 294-3432
-114.918338,35.460918,SEARCHLIGHT,670 Us Hwy 95 S,Searchlight,NV,89046,(702) 297-2022
-115.387905,35.610122,STATELINE,31900 Las Vegas Blvd S,Jean,NV,89019,(702) 382-8800
-114.565421,35.169442,BULLHEAD CITY 2,600 Az-95,Bullhead City,AZ,86429,(928) 754-1699
-114.571939,35.163685,AQUARIUS,1900 S CASINO DR (Aquarius),Laughlin,NV,89029-1513,(702) 298-1000
-114.036693,35.223598,"KINGMAN, AIRWAY",3431 Stockton Hill Road,Kingman,AZ,86409,(928) 757-5600
-114.007267,35.218357,KINGMAN,3264 E Andy Devine,Kingman,AZ,86401-3702,(928) 757-2626
-112.192487,35.257088,WILLIAMS,805 N. Grand Canyon Blvd.,Williams,AZ,86046,(928) 635-9100
-111.822016,35.238485,FLAGSTAFF-PILOT,12500 Brannigan Pl.,Bellemont,AZ,86015,(928) 774-1867
-111.662048,35.186842,FLAGSTAFF I,1401 S Milton Rd,Flagstaff,AZ,86001-6308,(928) 774-9030
-111.579683,35.226609,FLAGSTAFF II,4930 N Hwy 89,Flagstaff,AZ,86001,(928) 526-2235
-111.627079,35.19254,FLAGSTAFF III,1940 E Butler,Flagstaff,AZ,86004,(928) 779-9509
-108.775612,35.517204,GALLUP-US 66,2614 W Hwy 66,Gallup,NM,87301-6810,(505) 863-4369
-108.769194,35.528576,GALLUP-W*M 906,1650 W MALONEY AVE (Walmart #906),Gallup,NM,87301,(505) 863-1955
-108.758675,35.532673,GALLUP-HWY 666,700 Us Highway 491,Gallup,NM,87301,(505) 722-0002
-108.708564,35.528947,GALLUP-E 66TH ST,2300 E Historic Highway 66,Gallup,NM,87301,(505) 722-6133
-109.06175,35.662021,WINDOW ROCK-HWY7,112 Az-264,Window Rock,AZ,86515,(928) 871-5565
-107.870599,35.157599,GRANTS-W. SANTA,1700 W Santa Fe,Grants,NM,87020-3544,(505) 287-3584
-106.695276,35.274874,NORTHERN UNSER,2151 Northern Blvd Ne,Rio Rancho,NM,87124,(505) 892-6857
-106.691466,35.241976,RIO RANCHO-23RD,2109 Southern Blvd. Se,Rio Rancho,NM,87124,(505) 892-6222
-106.696183,35.211861,ALBU-UNSER/MCMAH,5700 Mcmahon Blvd Nw,Albuquerque,NM,87114,(505) 897-4331
-106.72721,35.1895,UNIVERSE PASEO,9500 Universe Blvd,Albuquerque,NM,87114,(505) 349-3141
-106.655753,35.238987,RIO RANCHO,1390 Rio Rancho Blvd,Rio Rancho,NM,87124,(505) 892-3800
-106.688142,35.180188,ALBQ-GOLF COURSE,8501 Golf Course Rd,Albuquerque,NM,87114,(505) 792-2200
-106.647158,35.202335,ABQ-CORRALES,1600 Alameda Blvd Nw,Albuquerque,NM,87106,(505) 897-0310
-106.681588,35.154619,ALB-COORS/MONTAN,6221 Riverside Place,Albuquerque,NM,87120,(505) 899-4135
-106.573676,35.321857,RIORANCHO-NM 528,3626 New Mexico 528 Ne,Bernalillo,NM,87004,(505) 867-4308
-106.641039,35.136962,ABQ-4TH ST,5324 4th St Nw,Albuquerque,NM,87107-5206,(505) 344-6314
-106.541255,35.318164,BERNALILLO/85,248 E Hwy 44,Bernalillo,NM,87004,(505) 867-9060
-106.577111,35.175413,ALB-PASEO/SANPED,6200 Holly Avenue,Albuquerque,NM,87113,(505) 821-1521
-106.59299,35.155353,ALBQ-OSUNA NE,4300 Osuna Ne,Albuquerque,NM,87109,(505) 344-9100
-106.612941,35.134309,ALB-MONTANO/I-25,1420 Montano Rd Ne,Albuquerque,NM,87107,(505) 345-1814
-106.585827,35.148469,ALBQU-SAN MATEO,6300 San Mateo Ne,Albuquerque,NM,87107,(505) 508-1157
-106.55949,35.159229,ALBQ-8001 HARPER,8001 Harper Dr Ne,Albuquerque,NM,87109,(505) 823-9821
-106.552424,35.131099,ALBUQUERQUE-MONT,8315 Montgomery Ne,Albuquerque,NM,87109-1603,(505) 292-3171
-106.534387,35.116521,ALBUQUER-CANDELA,9515 Candelaria Ne,Albuquerque,NM,87112-1304,(505) 298-5863
-106.497428,35.131171,MONTGOMERY/TRAMW,12601 Montgomery Ne,Albuquerque,NM,87111-4233,(505) 299-5297
-106.51607,35.086385,ALBUQUER-LOMAS,11824 Lomas Blvd Ne,Albuquerque,NM,87112-5614,(505) 293-5512
-106.029312,35.618299,SAN FE-CERRILLOS,5020 Promenade Blvd,Santa Fe,NM,87507,(505) 471-3735
-106.043698,35.636302,SANTA FE -AIRPOR,6419 Airport Rd.,Santa Fe,NM,87507,(505) 474-6557
-106.001049,35.650204,SANTAFE-CERRILLO,3299 Cerrillos Rd,Santa Fe,NM,87501-2924,(505) 471-0411
-105.958806,35.660022,SANTA FE/PACHECO,1621 Pacheco St,Santa Fe,NM,87501-3964,(505) 988-9500
-105.953079,35.676692,SANTAFE-STFRANCI,1007 So St Francis Drive,Santa Fe,NM,87505,(505) 984-1490
-105.223515,35.605677,LAS VEGAS-7TH ST,1501 7th St,Las Vegas,NM,87701-4900,(505) 454-1103
-103.724535,35.15433,TUCUMCARI-I-40,2608 S 1st St,Tucumcari,NM,88401-4203,(575) 461-4900
-101.901811,35.215368,W. AMARILLO BLVD,5620 W Amarillo Blvd,Amarillo,TX,79124,(806) 352-2239
-101.830011,35.221651,AMARILL-AMARILL,400 E Amarillo Blvd,Amarillo,TX,79107-5314,(806) 372-2366
-101.884784,35.192486,AMARILLO-WESTER,2000 S Western Avenue,Amarillo,TX,79106-5933,(806) 352-5061
-101.938725,35.180761,AMARILLO/SONCY,2910 Soncy Rd,Amarillo,TX,79121,(806) 352-4890
-101.920805,35.176994,AMARILLO-COULTER,3320 Coulter St,Amarillo,TX,79109,(806) 332-5403
-101.817873,35.193229,AMARILLO-ROSS,1720 S Ross St,Amarillo,TX,79102-4420,(806) 376-5132
-101.887311,35.164117,AMARILLO-TECKLA,4402 Teckla Blvd,Amarillo,TX,79109-5424,(806) 353-1811
-101.794891,35.191312,AMARILLO/GRAND,1815 S Grand,Amarillo,TX,79103,(806) 374-4595
-101.865569,35.149927,GEORGIA AND 58-A,2694 Sw 58th Street,Amarillo,TX,79110,(806) 679-6356
-101.740985,35.196345,AMARILLO-PILOT,715 Lakeside Dr,Amarillo,TX,79103,(806) 335-3391
-100.972415,35.545109,PAMPA 1201,1201 N Hobart,Pampa,TX,79065,(806) 665-5891
-101.399125,35.663266,BORGER/H 207,304 S Cedar,Borger,TX,79007-4648,(806) 274-4528
-100.249553,35.228634,SHAMROCK,1235 N Main,Shamrock,TX,79079,(806) 256-2567
-99.405782,35.392581,ELK CTY-S HWY 6,2009 S Main St,Elk City,OK,73648-9113,(580) 323-0295
-98.988129,35.501158,CLINTON-REDWHEAT,2301 Red Wheat Dr,Clinton,OK,73601-5315,(580) 323-0295
-98.694554,35.526973,WEATHERFORD-MAIN,105 N Washington,Weatherford,OK,73096,(580) 774-1000
-97.973202,35.511358,ELRENO-C'NTRY CL,2424 S Country Club Dr,El Reno,OK,73036-5813,(405) 262-7500
-97.607594,35.291479,"NEWCASTLE, OK",3254 Hill Star Drive,Newcastle,OK,73065,(405) 387-5888
-97.721738,35.392142,MUSTANG,101 N Trading Center Ter,Mustang,OK,73064,(405) 376-4414
-97.565945,35.361907,OKC-104TH/S MAY,10609 S May Ave,Oklahoma City,OK,73170,(405) 735-8724
-97.723346,35.435041,29 AND MUSTANG,11316 Sw 29th Street,Oklahoma City,OK,73099,(405) 467-4114
-97.688818,35.436154,MORGAN AND 29,2812 S. Morgan Rd.,Oklahoma City,OK,73128,(405) 759-5182
-97.531048,35.334777,OKC-134/WESTERN,925 Sw 134th St,Oklahoma City,OK,73170,(405) 692-1333
-97.548431,35.376684,OKC-89TH/S. PENN,9001 S Pennsylvania,Oklahoma City,OK,73159-6932,(405) 691-7666
-97.511579,35.305773,MOORE SANTA FE,3300 S Santa Fe Ave,Moore,OK,73160,(405) 237-3092
-97.687988,35.461747,OKC-I-40/MORGAN,400 S Morgan Rd,Oklahoma City,OK,73128,(405) 495-8888
-97.547449,35.405107,OKC-59TH/S. PENN,6012 S Pennsylvania Ave,Oklahoma City,OK,73159-3302,(405) 685-9600
-97.530537,35.390674,OKC-74/WESTERN,7525 S Western,Oklahoma City,OK,73139-2407,(405) 636-1583
-97.724123,35.466028,OKC-I40/MUSTANG,4 S Mustang Rd,Oklahoma City,OK,73099,(405) 265-1834
-97.655169,35.46379,OKC-SO COUNCIL,201 S Council,Oklahoma City,OK,73128,(405) 782-0645
-97.498605,35.348258,MOORE - 12TH,630 Nw 12th St,Moore,OK,73160,(405) 799-2000
-97.493043,35.261328,NORMAN-TECUMSEH,3520 W Tecumseh Rd,Norman,OK,73072,(405) 310-4050
-97.565993,35.435794,OKC-S. MAY,2901 S May,Oklahoma City,OK,73108-5625,(405) 681-4225
-97.487811,35.320736,MOORE-19TH,105 Sw 19th,Moore,OK,73160-6011,(405) 793-7404
-97.619497,35.461822,OKC I-40/MCARTHR,401 S Macarthur Blvd,Oklahoma City,OK,73128,(405) 789-2293
-97.600472,35.463263,OKC-MERIDIAN,312 S Meridian Ave,Oklahoma City,OK,73108-1012,(405) 942-6023
-97.529839,35.42284,S WESTERN,4208 S Western Ave,Oklahoma City,OK,73109,(405) 658-0497
-97.476604,35.335661,MOORE EASTERN &,350 S. Eastern Ave.,Moore,OK,73160,(405) 735-5447
-97.489441,35.217865,NORMAN/ED NOBLE,101 Ed Noble Pky,Norman,OK,73072,(405) 364-0862
-97.760945,35.489934,YUKON-I40,1252 Garth Brooks Blvd,Yukon,OK,73099,(405) 354-1779
-97.506466,35.181949,GOLDSBY/NORMAN-9,2030 W State Highway 9,Norman,OK,73072,(405) 329-5900
-97.507233,35.4212,OKC-SHIELDS BLVD,4418 Shields Blvd,Oklahoma City,OK,73129,(405) 632-1483
-97.635775,35.492961,BETHANY-NW 23RD,7010 Nw 23rd St,Bethany,OK,73008-5221,(405) 495-1002
-97.601958,35.492846,23 MERIDIAN OKC,4500 Nw 23rd St,Oklahoma City,OK,73127,
-97.743784,35.508612,YUKON-MAIN,31 W Main,Yukon,OK,73099-2234,(405) 354-1285
-97.466788,35.203563,NORMAN-LINDSEY,1720 W Lindsey St,Norman,OK,73069,(405) 329-4800
-97.529574,35.466102,OKC-SHERIDAN,1004 W Sheridan,Oklahoma City,OK,73106,(405) 235-1400
-97.618348,35.510569,WARR ACRES/39TH,5850 Nw 39th Expy,Warr Acres,OK,73122,(405) 782-0361
-97.441557,35.233264,NORMAN-ROBINSON,351 E Robinson,Norman,OK,73069,(405) 329-8221
-97.485303,35.435845,OKC - PROSPECT,1501 Se 29th St,Oklahoma City,OK,73129,(405) 549-4750
-97.50321,35.464544,OKC-BRICKTOWN,501 E Reno Ave,Oklahoma City,OK,73102-5014,(405) 272-5125
-97.548063,35.493714,OKC-23RD/PENN,2101 Nw 23rd St,Oklahoma City,OK,73107,(405) 524-4100
-97.584179,35.51086,OKC-39/PORTLAND,3722 Nw 39th St,Oklahoma City,OK,73112,(405) 943-0140
-97.424161,35.217934,NORMAN-ALAMEDA,1150 E Alameda,Norman,OK,73071-5253,(405) 321-1228
-97.422885,35.388561,OKC-I-240/SOONER,7800 S Sooner Rd,Oklahoma City,OK,73135,(405) 733-3039
-97.514223,35.493679,OKC-23RD/BROADWY,113 Nw 23rd St,Oklahoma City,OK,73103-4306,(405) 525-4115
-97.43687,35.43474,DEL CITY,4502 Se 29th St,Del City,OK,73115,(405) 677-5000
-97.617186,35.548105,OKC-NW HIWAY,5812 Northwest Expy,Oklahoma City,OK,73132-5239,(405) 721-9700
-97.538078,35.522848,OKC-50TH/CLASSEN,1535 Nw 50th St,Oklahoma City,OK,73118-4411,(405) 858-0100
-97.416749,35.182737,NORMAN HIGHWAY 9,1551 Ann Branden Blvd,Norman,OK,73071,(405) 360-5676
-97.56533,35.539415,OKC-6700 N. MAY,6700 N May,Oklahoma City,OK,73116,(405) 842-3314
-97.656699,35.566518,OKC-N COUNCIL,8001 Nw Hwy,Oklahoma City,OK,73132,(405) 721-8000
-97.402481,35.450181,MIDWESTCITY-15TH,7025 Se 15th St,Midwest City,OK,73110,(405) 737-8600
-97.637852,35.58122,OK CITY-ROCKWELL,11000 N Rockwell,Oklahoma City,OK,73132,(405) 721-2100
-97.395359,35.147987,NOBLE OK,623 N Main St,Noble,OK,73068,(405) 368-3765
-97.477241,35.530677,OKLAHOMACITY-MLK,5815 North Martin Luther King Avenue,Oklahoma City,OK,73111-7050,(405) 424-1141
-97.567549,35.579844,OKC-N MAY/HEFNER,10809 N May,The Village,OK,73120,(405) 755-0442
-97.39146,35.464334,MWC RENO R,7551 E. Reno Ave.,Midwest City,OK,73110,(405) 741-2113
-97.370246,35.434764,OKC-29TH/DOUGLAS,9000 Se 29th St,Oklahoma City,OK,73130-7104,(405) 736-6983
-97.515217,35.565018,BRITTON/BROADWAY,130 W Britton Rd,Oklahoma City,OK,73114,(405) 841-3331
-97.744728,35.605543,PIEDMONT. OK,13300 S Piedmont Rd,Piedmont,OK,73078,(405) 283-0840
-97.621479,35.607369,OKC-KILPTRCK/MAC,13501 N Macarthur,Oklahoma City,OK,73142,(405) 722-8500
-97.548844,35.59423,OKC-122ND/N PENN,12216 N Pennsylvania,Oklahoma City,OK,73120-7834,(405) 286-9698
-97.370414,35.493629,MWC-SPENCER,9001 Ne 23rd,Midwest City,OK,73141,(405) 769-7222
-97.54999,35.612896,OKC-NW 140/PENN,14001 N Pennsylvania Ave,Oklahoma City,OK,73134,(405) 749-1900
-97.566488,35.63765,OKC-164TH/N MAY,16410 N May,Edmond,OK,73013,(405) 340-8744
-97.460934,35.60961,EDMOND-MEM/BRYNT,2933 E Memorial,Edmond,OK,73034,(405) 478-5444
-97.266335,35.39538,"OKLAHOMA CITY, O",7401 S Choctaw Road,Oklahoma City,OK,73020,(405) 391-3305
-97.484806,35.623102,EDMOND-33RD/WYNN,20 Se 33rd St,Edmond,OK,73013,(405) 359-0209
-97.583427,35.655497,PORTLAND AND 178,18233 Grove Pkwy,Oklahoma City,OK,73012,(405) 906-2838
-97.513195,35.639051,EDMOND-SANTA FE,1414 S Santa Fe Ave,Edmond,OK,73003,(405) 844-9668
-97.26828,35.49348,CHOCTAW HW,14855 N East 23rd,Choctaw,OK,73020,(405) 390-0285
-97.46256,35.652231,EDMND-2ND/BRYANT,1300 E 2nd St,Edmond,OK,73034,(405) 348-8228
-97.496543,35.667051,EDMOND-N. KELLY,1235 N Kelly,Edmond,OK,73003-4865,(405) 340-3473
-97.420995,35.681116,I 35   COV,2625 Market St,Edmond,OK,73034,(405) 906-2438
-96.931022,35.273991,"TECUMSEH, OK",1210 Gordon Cooper Dr,Tecumseh,OK,74873,(405) 598-0260
-96.911411,35.345734,SHAWNEE-HARRISON,1411 N Harrison,Shawnee,OK,74801-5245,(405) 273-7200
-96.929048,35.382282,SHAWNEE-KICKAPOO,4849 North Kickapoo Street,Shawnee,OK,74801-1316,(405) 273-4249
-97.159988,35.43401,HARRAH-HWY 270,3115 S Harrah Rd,Harrah,OK,73045,(405) 391-5002
-96.67185,35.237491,SEMINOLE/PHILLIP,1423 Milt Phillips Blvd,Seminole,OK,74868-2327,(405) 382-2965
-96.860064,35.710124,"CHANDLER, OK-RTE",1818 E 1st St,Chandler,OK,74834,(405) 258-5300
-96.834447,35.727413,CHANDLER T,346480 E. 890 Rd.,Stroud,OK,74079,(405) 258-4199
-96.300383,35.423887,"OKEMAH, OK",609 S Woody Guthrie St,Okemah,OK,74859-4643,(918) 623-9232
